Voltage U1	Corriente IA
7,00	0,20
7,03	0,19
7,05	0,18
7,08	0,18
7,10	0,18
7,13	0,20
7,15	0,20
7,17	0,21
7,20	0,21
7,22	0,23
7,25	0,22
7,27	0,23
7,30	0,22
7,32	0,23
7,35	0,22
7,37	0,22
7,39	0,21
7,42	0,22
7,44	0,21
7,47	0,22
7,49	0,21
7,52	0,23
7,54	0,22
7,57	0,22
7,59	0,22
7,61	0,23
7,64	0,21
7,66	0,21
7,69	0,20
7,71	0,21
7,74	0,21
7,76	0,22
7,78	0,21
7,81	0,22
7,83	0,23
7,86	0,23
7,88	0,23
7,91	0,24
7,93	0,24
7,96	0,24
7,98	0,23
8,00	0,23
8,03	0,23
8,05	0,22
8,08	0,22
8,10	0,23
8,13	0,23
8,15	0,24
8,18	0,22
8,20	0,23
8,22	0,23
8,25	0,23
8,27	0,21
8,30	0,21
8,32	0,22
8,35	0,22
8,37	0,22
8,40	0,22
8,42	0,22
8,44	0,25
8,47	0,25
8,49	0,24
8,52	0,25
8,54	0,26
8,57	0,25
8,59	0,25
8,62	0,24
8,64	0,24
8,66	0,24
8,69	0,25
8,71	0,24
8,74	0,25
8,76	0,24
8,79	0,24
8,81	0,23
8,84	0,23
8,86	0,23
8,88	0,23
8,91	0,22
8,93	0,23
8,96	0,22
8,98	0,23
9,01	0,22
9,03	0,22
9,05	0,25
9,08	0,25
9,10	0,25
9,13	0,26
9,15	0,27
9,18	0,27
9,20	0,28
9,23	0,25
9,25	0,26
9,27	0,25
9,30	0,26
9,32	0,25
9,35	0,26
9,37	0,25
9,40	0,26
9,42	0,24
9,45	0,26
9,47	0,23
9,49	0,24
9,52	0,23
9,54	0,25
9,57	0,23
9,59	0,26
9,62	0,23
9,64	0,26
9,67	0,25
9,69	0,28
9,71	0,26
9,74	0,29
9,76	0,29
9,79	0,30
9,81	0,29
9,84	0,29
9,86	0,28
9,89	0,27
9,91	0,27
9,93	0,27
9,96	0,27
9,98	0,27
10,01	0,28
10,03	0,28
10,06	0,29
10,08	0,29
10,10	0,28
10,13	0,28
10,15	0,29
10,18	0,28
10,20	0,28
10,23	0,28
10,25	0,27
10,28	0,30
10,30	0,29
10,32	0,29
10,35	0,30
10,37	0,31
10,40	0,30
10,42	0,31
10,45	0,30
10,47	0,30
10,50	0,30
10,52	0,30
10,54	0,30
10,57	0,31
10,59	0,31
10,62	0,31
10,64	0,31
10,67	0,31
10,69	0,31
10,72	0,29
10,74	0,29
10,76	0,28
10,79	0,29
10,81	0,28
10,84	0,28
10,86	0,28
10,89	0,32
10,91	0,31
10,94	0,32
10,96	0,31
10,98	0,34
11,01	0,33
11,03	0,34
11,06	0,31
11,08	0,33
11,11	0,32
11,13	0,33
11,15	0,32
11,18	0,33
11,20	0,32
11,23	0,33
11,25	0,32
11,28	0,33
11,30	0,32
11,33	0,32
11,35	0,32
11,37	0,33
11,40	0,32
11,42	0,32
11,45	0,32
11,47	0,33
11,50	0,35
11,52	0,35
11,55	0,34
11,57	0,34
11,59	0,36
11,62	0,36
11,64	0,36
11,67	0,36
11,69	0,37
11,72	0,37
11,74	0,37
11,77	0,36
11,79	0,36
11,81	0,36
11,84	0,36
11,86	0,36
11,89	0,37
11,91	0,36
11,94	0,36
11,96	0,36
11,99	0,36
12,01	0,36
12,03	0,35
12,06	0,35
12,08	0,35
12,11	0,37
12,13	0,36
12,16	0,37
12,18	0,37
12,21	0,39
12,23	0,39
12,25	0,40
12,28	0,39
12,30	0,41
12,33	0,40
12,35	0,40
12,38	0,39
12,40	0,40
12,42	0,40
12,45	0,39
12,47	0,39
12,50	0,39
12,52	0,40
12,55	0,37
12,57	0,38
12,60	0,37
12,62	0,38
12,64	0,36
12,67	0,38
12,69	0,37
12,72	0,41
12,74	0,39
12,77	0,41
12,79	0,39
12,82	0,43
12,84	0,41
12,86	0,43
12,89	0,40
12,91	0,43
12,94	0,40
12,96	0,43
12,99	0,40
13,01	0,43
13,04	0,41
13,06	0,44
13,08	0,41
13,11	0,44
13,13	0,41
13,16	0,43
13,18	0,40
13,21	0,43
13,23	0,40
13,26	0,42
13,28	0,39
13,30	0,42
13,33	0,41
13,35	0,42
13,38	0,41
13,40	0,43
13,43	0,44
13,45	0,46
13,47	0,46
13,50	0,47
13,52	0,47
13,55	0,47
13,57	0,47
13,60	0,46
13,62	0,46
13,65	0,46
13,67	0,46
13,69	0,46
13,72	0,47
13,74	0,47
13,77	0,47
13,79	0,47
13,82	0,47
13,84	0,47
13,87	0,46
13,89	0,47
13,91	0,48
13,94	0,47
13,96	0,47
13,99	0,47
14,01	0,50
14,04	0,52
14,06	0,52
14,09	0,51
14,11	0,52
14,13	0,53
14,16	0,53
14,18	0,51
14,21	0,50
14,23	0,50
14,26	0,51
14,28	0,50
14,31	0,50
14,33	0,49
14,35	0,50
14,38	0,49
14,40	0,50
14,43	0,50
14,45	0,51
14,48	0,49
14,50	0,50
14,52	0,49
14,55	0,50
14,57	0,49
14,60	0,50
14,62	0,50
14,65	0,52
14,67	0,52
14,70	0,52
14,72	0,52
14,74	0,54
14,77	0,54
14,79	0,53
14,82	0,52
14,84	0,54
14,87	0,54
14,89	0,54
14,92	0,53
14,94	0,54
14,96	0,54
14,99	0,54
15,01	0,53
15,04	0,53
15,06	0,53
15,09	0,52
15,11	0,52
15,14	0,52
15,16	0,52
15,18	0,52
15,21	0,52
15,23	0,53
15,26	0,55
15,28	0,55
15,31	0,55
15,33	0,55
15,36	0,56
15,38	0,56
15,40	0,55
15,43	0,54
15,45	0,54
15,48	0,55
15,50	0,55
15,53	0,55
15,55	0,55
15,57	0,55
15,60	0,56
15,62	0,56
15,65	0,56
15,67	0,56
15,70	0,55
15,72	0,55
15,75	0,56
15,77	0,55
15,79	0,55
15,82	0,55
15,84	0,56
15,87	0,58
15,89	0,58
15,92	0,57
15,94	0,58
15,97	0,59
15,99	0,60
16,01	0,59
16,04	0,58
16,06	0,59
16,09	0,60
16,11	0,59
16,14	0,59
16,16	0,58
16,19	0,59
16,21	0,58
16,23	0,59
16,26	0,58
16,28	0,59
16,31	0,56
16,33	0,58
16,36	0,56
16,38	0,58
16,41	0,56
16,43	0,57
16,45	0,56
16,48	0,60
16,50	0,58
16,53	0,61
16,55	0,58
16,58	0,63
16,60	0,60
16,63	0,62
16,65	0,60
16,67	0,64
16,70	0,60
16,72	0,63
16,75	0,60
16,77	0,63
16,80	0,60
16,82	0,63
16,84	0,59
16,87	0,63
16,89	0,60
16,92	0,61
16,94	0,58
16,97	0,61
16,99	0,60
17,02	0,61
17,04	0,60
17,06	0,62
17,09	0,62
17,11	0,63
17,14	0,62
17,16	0,62
17,19	0,65
17,21	0,64
17,24	0,64
17,26	0,64
17,28	0,65
17,31	0,65
17,33	0,65
17,36	0,64
17,38	0,65
17,41	0,64
17,43	0,65
17,46	0,65
17,48	0,66
17,50	0,65
17,53	0,66
17,55	0,65
17,58	0,66
17,60	0,66
17,63	0,65
17,65	0,64
17,68	0,65
17,70	0,65
17,72	0,66
17,75	0,65
17,77	0,66
17,80	0,68
17,82	0,69
17,85	0,68
17,87	0,70
17,89	0,70
17,92	0,71
17,94	0,70
17,97	0,70
17,99	0,70
18,02	0,71
18,04	0,70
18,07	0,70
18,09	0,70
18,11	0,70
18,14	0,70
18,16	0,70
18,19	0,71
18,21	0,70
18,24	0,70
18,26	0,70
18,29	0,70
18,31	0,69
18,33	0,69
18,36	0,69
18,38	0,70
18,41	0,72
18,43	0,72
18,46	0,73
18,48	0,73
18,51	0,74
18,53	0,74
18,55	0,74
18,58	0,74
18,60	0,75
18,63	0,74
18,65	0,74
18,68	0,74
18,70	0,74
18,73	0,75
18,75	0,75
18,77	0,74
18,80	0,74
18,82	0,74
18,85	0,73
18,87	0,73
18,90	0,73
18,92	0,74
18,94	0,73
18,97	0,74
18,99	0,74
19,02	0,77
19,04	0,77
19,07	0,77
19,09	0,76
19,12	0,78
19,14	0,77
19,16	0,78
19,19	0,76
19,21	0,77
19,24	0,77
19,26	0,77
19,29	0,76
19,31	0,77
19,34	0,76
19,36	0,78
19,38	0,77
19,41	0,78
19,43	0,77
19,46	0,78
19,48	0,76
19,51	0,78
19,53	0,76
19,56	0,76
19,58	0,76
19,60	0,77
19,63	0,79
19,65	0,79
19,68	0,79
19,70	0,80
19,73	0,79
19,75	0,80
19,78	0,79
19,80	0,79
19,82	0,78
19,85	0,79
19,87	0,78
19,90	0,80
19,92	0,78
19,95	0,80
19,97	0,77
19,99	0,80
20,02	0,77
20,04	0,80
20,07	0,76
20,09	0,78
20,12	0,76
20,14	0,79
20,17	0,76
20,19	0,79
20,21	0,77
20,24	0,84
20,26	0,82
20,29	0,84
20,31	0,81
20,34	0,85
20,36	0,83
20,39	0,85
20,41	0,79
20,43	0,81
20,46	0,79
20,48	0,81
20,51	0,79
20,53	0,80
20,56	0,79
20,58	0,81
20,61	0,79
20,63	0,81
20,65	0,80
20,68	0,80
20,70	0,80
20,73	0,80
20,75	0,80
20,78	0,80
20,80	0,80
20,83	0,81
20,85	0,83
20,87	0,81
20,90	0,82
20,92	0,82
20,95	0,85
20,97	0,83
21,00	0,84
21,02	0,83
21,05	0,86
21,07	0,85
21,09	0,86
21,12	0,84
21,14	0,86
21,17	0,86
21,19	0,87
21,22	0,85
21,24	0,86
21,26	0,86
21,29	0,85
21,31	0,85
21,34	0,85
21,36	0,84
21,39	0,84
21,41	0,84
21,44	0,84
21,46	0,85
21,48	0,85
21,51	0,86
21,53	0,86
21,56	0,88
21,58	0,88
21,61	0,88
21,63	0,89
21,66	0,91
21,68	0,91
21,70	0,92
21,73	0,91
21,75	0,92
21,78	0,92
21,80	0,92
21,83	0,91
21,85	0,92
21,88	0,91
21,90	0,91
21,92	0,92
21,95	0,92
21,97	0,92
22,00	0,91
22,02	0,92
22,05	0,92
22,07	0,93
22,10	0,93
22,12	0,93
22,14	0,94
22,17	0,96
22,19	0,96
22,22	0,97
22,24	0,98
22,27	0,99
22,29	0,98
22,31	0,98
22,34	0,97
22,36	0,98
22,39	0,98
22,41	0,98
22,44	0,98
22,46	0,99
22,49	1,00
22,51	1,00
22,53	1,00
22,56	0,99
22,58	1,00
22,61	0,99
22,63	0,99
22,66	0,98
22,68	0,99
22,71	0,98
22,73	0,99
22,75	0,99
22,78	1,02
22,80	1,01
22,83	1,03
22,85	1,03
22,88	1,05
22,90	1,04
22,93	1,05
22,95	1,03
22,97	1,04
23,00	1,03
23,02	1,04
23,05	1,03
23,07	1,03
23,10	1,04
23,12	1,05
23,15	1,05
23,17	1,05
23,19	1,05
23,22	1,03
23,24	1,03
23,27	1,03
23,29	1,03
23,32	1,02
23,34	1,02
23,36	1,03
23,39	1,06
23,41	1,07
23,44	1,06
23,46	1,07
23,49	1,07
23,51	1,09
23,54	1,08
23,56	1,09
23,58	1,07
23,61	1,10
23,63	1,08
23,66	1,09
23,68	1,07
23,71	1,09
23,73	1,07
23,76	1,10
23,78	1,07
23,80	1,09
23,83	1,06
23,85	1,08
23,88	1,07
23,90	1,08
23,93	1,06
23,95	1,07
23,98	1,06
24,00	1,08
24,02	1,08
24,05	1,07
24,07	1,07
24,10	1,09
24,12	1,09
24,15	1,09
24,17	1,08
24,20	1,08
24,22	1,09
24,24	1,08
24,27	1,08
24,29	1,08
24,32	1,09
24,34	1,09
24,37	1,10
24,39	1,09
24,42	1,10
24,44	1,07
24,46	1,08
24,49	1,08
24,51	1,08
24,54	1,06
24,56	1,07
24,59	1,06
24,61	1,09
24,63	1,08
24,66	1,08
24,68	1,08
24,71	1,09
24,73	1,09
24,76	1,09
24,78	1,08
24,81	1,09
24,83	1,08
24,85	1,09
24,88	1,08
24,90	1,09
24,93	1,09
24,95	1,09
24,98	1,11
25,00	1,11
25,03	1,11
25,05	1,10
25,07	1,10
25,10	1,10
25,12	1,10
25,15	1,08
25,17	1,08
25,20	1,09
25,22	1,10
25,25	1,09
25,27	1,10
25,29	1,10
25,32	1,11
25,34	1,11
25,37	1,11
25,39	1,12
25,42	1,13
25,44	1,14
25,47	1,14
25,49	1,13
25,51	1,13
25,54	1,14
25,56	1,14
25,59	1,13
25,61	1,14
25,64	1,14
25,66	1,13
25,68	1,13
25,71	1,14
25,73	1,13
25,76	1,13
25,78	1,13
25,81	1,14
25,83	1,15
25,86	1,16
25,88	1,15
25,90	1,17
25,93	1,19
25,95	1,19
25,98	1,19
26,00	1,21
26,03	1,21
26,05	1,22
26,08	1,21
26,10	1,21
26,12	1,21
26,15	1,22
26,17	1,21
26,20	1,22
26,22	1,21
26,25	1,22
26,27	1,22
26,30	1,23
26,32	1,21
26,34	1,24
26,37	1,21
26,39	1,24
26,42	1,22
26,44	1,24
26,47	1,22
26,49	1,25
26,52	1,23
26,54	1,29
26,56	1,26
26,59	1,30
26,61	1,28
26,64	1,33
26,66	1,30
26,69	1,34
26,71	1,29
26,73	1,33
26,76	1,30
26,78	1,33
26,81	1,29
26,83	1,33
26,86	1,30
26,88	1,33
26,91	1,30
26,93	1,34
26,95	1,32
26,98	1,34
27,00	1,32
27,03	1,35
27,05	1,33
27,08	1,36
27,10	1,34
27,13	1,36
27,15	1,37
27,17	1,39
27,20	1,37
27,22	1,39
27,25	1,39
27,27	1,40
27,30	1,39
27,32	1,39
27,35	1,39
27,37	1,39
27,39	1,40
27,42	1,39
27,44	1,40
27,47	1,40
27,49	1,42
27,52	1,41
27,54	1,42
27,57	1,41
27,59	1,41
27,61	1,40
27,64	1,42
27,66	1,40
27,69	1,42
27,71	1,41
27,74	1,43
27,76	1,44
27,78	1,46
27,81	1,43
27,83	1,46
27,86	1,44
27,88	1,46
27,91	1,44
27,93	1,45
27,96	1,44
27,98	1,46
28,00	1,44
28,03	1,45
28,05	1,43
28,08	1,45
28,10	1,44
28,13	1,44
28,15	1,45
28,18	1,44
28,20	1,42
28,22	1,42
28,25	1,42
28,27	1,42
28,30	1,41
28,32	1,40
28,35	1,40
28,37	1,43
28,40	1,43
28,42	1,43
28,44	1,43
28,47	1,44
28,49	1,44
28,52	1,44
28,54	1,43
28,57	1,44
28,59	1,43
28,62	1,42
28,64	1,42
28,66	1,42
28,69	1,42
28,71	1,42
28,74	1,42
28,76	1,43
28,79	1,43
28,81	1,41
28,84	1,41
28,86	1,41
28,88	1,40
28,91	1,38
28,93	1,38
28,96	1,38
28,98	1,40
29,01	1,39
29,03	1,40
29,05	1,40
29,08	1,42
29,10	1,41
29,13	1,41
29,15	1,41
29,18	1,42
29,20	1,42
29,23	1,42
29,25	1,40
29,27	1,42
29,30	1,41
29,32	1,41
29,35	1,40
29,37	1,41
29,40	1,40
29,42	1,40
29,45	1,39
29,47	1,40
29,49	1,39
29,52	1,40
29,54	1,39
29,57	1,40
29,59	1,40
29,62	1,40
29,64	1,40
29,67	1,41
29,69	1,42
29,71	1,42
29,74	1,42
29,76	1,43
29,79	1,44
29,81	1,44
29,84	1,43
29,86	1,44
29,89	1,44
29,91	1,45
29,93	1,43
29,96	1,45
29,98	1,44
30,01	1,45
30,03	1,42
30,06	1,44
30,08	1,42
30,10	1,46
30,13	1,42
30,15	1,46
30,18	1,44
30,20	1,48
30,23	1,45
30,25	1,48
30,28	1,46
30,30	1,50
30,32	1,48
30,35	1,50
30,37	1,48
30,40	1,51
30,42	1,50
30,45	1,52
30,47	1,49
30,50	1,52
30,52	1,51
30,54	1,54
30,57	1,52
30,59	1,54
30,62	1,53
30,64	1,55
30,67	1,54
30,69	1,55
30,72	1,55
30,74	1,55
30,76	1,55
30,79	1,56
30,81	1,57
30,84	1,56
30,86	1,57
30,89	1,57
30,91	1,61
30,94	1,60
30,96	1,62
30,98	1,61
31,01	1,65
31,03	1,65
31,06	1,67
31,08	1,64
31,11	1,67
31,13	1,65
31,15	1,68
31,18	1,65
31,20	1,68
31,23	1,65
31,25	1,69
31,28	1,67
31,30	1,70
31,33	1,68
31,35	1,71
31,37	1,68
31,40	1,72
31,42	1,69
31,45	1,72
31,47	1,70
31,50	1,73
31,52	1,73
31,55	1,76
31,57	1,73
31,59	1,77
31,62	1,77
31,64	1,79
31,67	1,78
31,69	1,79
31,72	1,78
31,74	1,80
31,77	1,80
31,79	1,79
31,81	1,80
31,84	1,80
31,86	1,81
31,89	1,81
31,91	1,81
31,94	1,80
31,96	1,80
31,99	1,80
32,01	1,81
32,03	1,81
32,06	1,81
32,08	1,81
32,11	1,82
32,13	1,84
32,16	1,84
32,18	1,84
32,20	1,84
32,23	1,86
32,25	1,86
32,28	1,85
32,30	1,84
32,33	1,85
32,35	1,85
32,38	1,85
32,40	1,85
32,42	1,85
32,45	1,85
32,47	1,85
32,50	1,85
32,52	1,84
32,55	1,85
32,57	1,82
32,60	1,83
32,62	1,82
32,64	1,82
32,67	1,80
32,69	1,81
32,72	1,80
32,74	1,83
32,77	1,82
32,79	1,83
32,82	1,83
32,84	1,85
32,86	1,83
32,89	1,84
32,91	1,83
32,94	1,84
32,96	1,82
32,99	1,82
33,01	1,80
33,04	1,81
33,06	1,80
33,08	1,80
33,11	1,79
33,13	1,80
33,16	1,79
33,18	1,78
33,21	1,77
33,23	1,76
33,26	1,76
33,28	1,75
33,30	1,75
33,33	1,75
33,35	1,76
33,38	1,75
33,40	1,76
33,43	1,76
33,45	1,77
33,47	1,76
33,50	1,75
33,52	1,77
33,55	1,77
33,57	1,78
33,60	1,77
33,62	1,76
33,65	1,75
33,67	1,76
33,69	1,74
33,72	1,75
33,74	1,72
33,77	1,73
33,79	1,70
33,82	1,72
33,84	1,71
33,87	1,72
33,89	1,70
33,91	1,72
33,94	1,70
33,96	1,73
33,99	1,71
34,01	1,72
34,04	1,72
34,06	1,74
34,09	1,73
34,11	1,73
34,13	1,74
34,16	1,75
34,18	1,75
34,21	1,75
34,23	1,75
34,26	1,75
34,28	1,76
34,31	1,74
34,33	1,75
34,35	1,75
34,38	1,77
34,40	1,75
34,43	1,77
34,45	1,76
34,48	1,78
34,50	1,74
34,52	1,76
34,55	1,75
34,57	1,78
34,60	1,75
34,62	1,78
34,65	1,76
34,67	1,82
34,70	1,79
34,72	1,82
34,74	1,80
34,77	1,85
34,79	1,82
34,82	1,86
34,84	1,82
34,87	1,86
34,89	1,83
34,92	1,86
34,94	1,83
34,96	1,87
34,99	1,84
35,01	1,88
35,04	1,84
35,06	1,88
35,09	1,86
35,11	1,88
35,14	1,86
35,16	1,90
35,18	1,87
35,21	1,90
35,23	1,90
35,26	1,92
35,28	1,94
35,31	1,96
35,33	1,95
35,36	1,97
35,38	1,98
35,40	1,98
35,43	1,99
35,45	1,99
35,48	1,99
35,50	1,99
35,53	2,00
35,55	2,00
35,57	2,01
35,60	2,02
35,62	2,03
35,65	2,04
35,67	2,05
35,70	2,05
35,72	2,05
35,75	2,05
35,77	2,06
35,79	2,06
35,82	2,06
35,84	2,06
35,87	2,07
35,89	2,10
35,92	2,10
35,94	2,11
35,97	2,13
35,99	2,14
36,01	2,16
36,04	2,16
36,06	2,16
36,09	2,17
36,11	2,18
36,14	2,17
36,16	2,18
36,19	2,18
36,21	2,20
36,23	2,20
36,26	2,20
36,28	2,21
36,31	2,22
36,33	2,20
36,36	2,21
36,38	2,21
36,41	2,22
36,43	2,21
36,45	2,22
36,48	2,22
36,50	2,25
36,53	2,25
36,55	2,26
36,58	2,26
36,60	2,28
36,62	2,28
36,65	2,28
36,67	2,28
36,70	2,29
36,72	2,29
36,75	2,29
36,77	2,29
36,80	2,31
36,82	2,30
36,84	2,31
36,87	2,29
36,89	2,30
36,92	2,29
36,94	2,29
36,97	2,26
36,99	2,28
37,02	2,26
37,04	2,28
37,06	2,26
37,09	2,28
37,11	2,28
37,14	2,30
37,16	2,28
37,19	2,30
37,21	2,29
37,24	2,31
37,26	2,28
37,28	2,29
37,31	2,28
37,33	2,28
37,36	2,27
37,38	2,26
37,41	2,26
37,43	2,26
37,46	2,25
37,48	2,24
37,50	2,25
37,53	2,24
37,55	2,23
37,58	2,21
37,60	2,23
37,63	2,20
37,65	2,21
37,68	2,18
37,70	2,20
37,72	2,19
37,75	2,20
37,77	2,18
37,80	2,20
37,82	2,19
37,85	2,20
37,87	2,18
37,89	2,20
37,92	2,18
37,94	2,20
37,97	2,17
37,99	2,18
38,02	2,16
38,04	2,18
38,07	2,14
38,09	2,17
38,11	2,13
38,14	2,15
38,16	2,10
38,19	2,13
38,21	2,09
38,24	2,12
38,26	2,07
38,29	2,10
38,31	2,07
38,33	2,11
38,36	2,07
38,38	2,10
38,41	2,07
38,43	2,12
38,46	2,08
38,48	2,11
38,51	2,08
38,53	2,12
38,55	2,09
38,58	2,12
38,60	2,08
38,63	2,12
38,65	2,10
38,68	2,12
38,70	2,09
38,73	2,12
38,75	2,09
38,77	2,11
38,80	2,09
38,82	2,10
38,85	2,08
38,87	2,10
38,90	2,10
38,92	2,11
38,94	2,11
38,97	2,11
38,99	2,11
39,02	2,12
39,04	2,14
39,07	2,13
39,09	2,14
39,12	2,14
39,14	2,16
39,16	2,15
39,19	2,16
39,21	2,15
39,24	2,17
39,26	2,16
39,29	2,17
39,31	2,16
39,34	2,18
39,36	2,17
39,38	2,19
39,41	2,19
39,43	2,20
39,46	2,20
39,48	2,21
39,51	2,19
39,53	2,22
39,56	2,21
39,58	2,22
39,60	2,22
39,63	2,24
39,65	2,26
39,68	2,28
39,70	2,27
39,73	2,29
39,75	2,31
39,78	2,32
39,80	2,32
39,82	2,31
39,85	2,32
39,87	2,33
39,90	2,33
39,92	2,33
39,95	2,34
39,97	2,35
39,99	2,36
40,02	2,36
40,04	2,38
40,07	2,38
40,09	2,37
40,12	2,39
40,14	2,39
40,17	2,41
40,19	2,40
40,21	2,42
40,24	2,42
40,26	2,47
40,29	2,45
40,31	2,48
40,34	2,47
40,36	2,51
40,39	2,49
40,41	2,52
40,43	2,50
40,46	2,53
40,48	2,51
40,51	2,54
40,53	2,52
40,56	2,55
40,58	2,55
40,61	2,57
40,63	2,56
40,65	2,59
40,68	2,59
40,70	2,59
40,73	2,59
40,75	2,61
40,78	2,61
40,80	2,61
40,83	2,62
40,85	2,61
40,87	2,65
40,90	2,64
40,92	2,66
40,95	2,65
40,97	2,69
41,00	2,68
41,02	2,71
41,05	2,69
41,07	2,73
41,09	2,71
41,12	2,74
41,14	2,72
41,17	2,75
41,19	2,72
41,22	2,75
41,24	2,72
41,26	2,75
41,29	2,72
41,31	2,74
41,34	2,71
41,36	2,75
41,39	2,72
41,41	2,76
41,44	2,73
41,46	2,77
41,48	2,76
41,51	2,79
41,53	2,76
41,56	2,80
41,58	2,78
41,61	2,81
41,63	2,78
41,66	2,80
41,68	2,78
41,70	2,81
41,73	2,77
41,75	2,78
41,78	2,76
41,80	2,79
41,83	2,76
41,85	2,77
41,88	2,75
41,90	2,77
41,92	2,73
41,95	2,75
41,97	2,72
42,00	2,74
42,02	2,71
42,05	2,73
42,07	2,71
42,10	2,73
42,12	2,70
42,14	2,71
42,17	2,69
42,19	2,71
42,22	2,69
42,24	2,70
42,27	2,69
42,29	2,70
42,31	2,68
42,34	2,68
42,36	2,67
42,39	2,67
42,41	2,66
42,44	2,66
42,46	2,65
42,49	2,64
42,51	2,64
42,53	2,61
42,56	2,60
42,58	2,58
42,61	2,57
